CorrectClass MaxScore MaxScoreClass TrustedVote VoteScore TrustedScore FileName S1 S10 S11 S12 S13 S14 S15 S16 S17 S18 S19 S2 S20 S21 S3 S4 S5 S6 S7 S8 S9
S1 0.999897 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0395.JPG 0.999897 0.000000 0.000000 0.000000 0.000001 0.000006 0.000004 0.000052 0.000002 0.000013 0.000008 0.000001 0.000001 0.000003 0.000001 0.000000 0.000002 0.000001 0.000005 0.000001 0.000001
S1 0.999991 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0396.JPG 0.999991 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000000 0.000005 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999985 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0397.JPG 0.999985 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000007 0.000000 0.000000 0.000000 0.000003
S1 0.999996 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0398.JPG 0.999996 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999963 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0399.JPG 0.999963 0.000000 0.000000 0.000000 0.000000 0.000010 0.000001 0.000006 0.000001 0.000001 0.000011 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000001 0.000002
S1 0.999849 S1 0.800000 0.999952 0.999952 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0400.JPG 0.999849 0.000000 0.000000 0.000000 0.000000 0.000096 0.000000 0.000001 0.000001 0.000000 0.000020 0.000000 0.000000 0.000000 0.000000 0.000000 0.000008 0.000000 0.000002 0.000001 0.000020
S1 0.999987 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0401.JPG 0.999987 0.000000 0.000000 0.000000 0.000000 0.000006 0.000000 0.000000 0.000000 0.000000 0.000004 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001
S1 0.999948 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0402.JPG 0.999948 0.000000 0.000000 0.000000 0.000000 0.000004 0.000002 0.000022 0.000001 0.000005 0.000010 0.000000 0.000000 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001
S1 0.999973 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0403.JPG 0.999973 0.000000 0.000000 0.000000 0.000000 0.000006 0.000000 0.000003 0.000000 0.000000 0.000005 0.000000 0.000000 0.000001 0.000000 0.000000 0.000006 0.000000 0.000001 0.000001 0.000003
S1 0.999994 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0404.JPG 0.999994 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000002 0.000000 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999947 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0405.JPG 0.999947 0.000000 0.000000 0.000000 0.000000 0.000004 0.000002 0.000023 0.000002 0.000004 0.000010 0.000000 0.000000 0.000001 0.000000 0.000000 0.000001 0.000001 0.000002 0.000001 0.000002
S1 0.999973 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0406.JPG 0.999973 0.000000 0.000000 0.000000 0.000000 0.000006 0.000000 0.000005 0.000001 0.000000 0.000006 0.000000 0.000000 0.000001 0.000000 0.000000 0.000002 0.000000 0.000001 0.000001 0.000003
S1 0.999992 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0407.JPG 0.999992 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000004 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999991 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0408.JPG 0.999991 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000001 0.000000 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001
S1 0.999952 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0409.JPG 0.999952 0.000000 0.000000 0.000000 0.000000 0.000019 0.000000 0.000000 0.000000 0.000000 0.000005 0.000000 0.000000 0.000000 0.000000 0.000000 0.000007 0.000000 0.000000 0.000001 0.000014
S1 0.999995 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0410.JPG 0.999995 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001
S1 0.999970 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0411.JPG 0.999970 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000015 0.000000 0.000006 0.000004 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000
S1 0.999993 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0412.JPG 0.999993 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000000 0.000000 0.000001
S1 0.999997 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0413.JPG 0.999997 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999921 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0414.JPG 0.999921 0.000000 0.000000 0.000000 0.000000 0.000004 0.000004 0.000037 0.000002 0.000009 0.000011 0.000000 0.000000 0.000002 0.000001 0.000001 0.000001 0.000001 0.000003 0.000001 0.000002
S1 0.999946 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0415.JPG 0.999946 0.000000 0.000000 0.000000 0.000001 0.000009 0.000002 0.000016 0.000002 0.000002 0.000007 0.000000 0.000000 0.000002 0.000000 0.000000 0.000003 0.000002 0.000003 0.000002 0.000003
S1 0.999986 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0416.JPG 0.999986 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000008 0.000000 0.000001 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000
S1 0.999992 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0417.JPG 0.999992 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000002 0.000000 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999991 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0418.JPG 0.999991 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000000 0.000000 0.000003
S1 0.999999 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0419.JPG 0.999999 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999991 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0420.JPG 0.999991 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000001 0.000000 0.000000 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001
S1 0.999974 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0421.JPG 0.999974 0.000000 0.000000 0.000000 0.000000 0.000010 0.000000 0.000000 0.000000 0.000000 0.000004 0.000000 0.000000 0.000000 0.000000 0.000000 0.000004 0.000000 0.000001 0.000001 0.000007
S1 0.999996 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0422.JPG 0.999996 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999972 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0423.JPG 0.999972 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000015 0.000000 0.000003 0.000004 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000
S1 0.999983 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0424.JPG 0.999983 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000004 0.000000 0.000001 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000001 0.000001 0.000001
S1 0.999995 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0425.JPG 0.999995 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999991 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0426.JPG 0.999991 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000004 0.000000 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999989 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0427.JPG 0.999989 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000005 0.000000 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001
S1 0.999996 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0428.JPG 0.999996 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999983 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0429.JPG 0.999983 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000011 0.000000 0.000001 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999995 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0430.JPG 0.999995 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001
S1 0.999999 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0431.JPG 0.999999 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999995 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0432.JPG 0.999995 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999995 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0433.JPG 0.999995 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000
S1 0.999998 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0434.JPG 0.999998 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999986 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0435.JPG 0.999986 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000009 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999956 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0436.JPG 0.999956 0.000000 0.000000 0.000000 0.000000 0.000002 0.000001 0.000029 0.000001 0.000003 0.000002 0.000000 0.000000 0.000001 0.000000 0.000000 0.000001 0.000001 0.000002 0.000000 0.000001
S1 0.999981 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0437.JPG 0.999981 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000015 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999966 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0438.JPG 0.999966 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000023 0.000000 0.000003 0.000003 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000
S1 0.999999 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0439.JPG 0.999999 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 1.000000 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0440.JPG 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999997 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0441.JPG 0.999997 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999987 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0442.JPG 0.999987 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000001 0.000000 0.000000 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000000 0.000000 0.000003
S1 0.999998 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0443.JPG 0.999998 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999996 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0444.JPG 0.999996 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999995 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0445.JPG 0.999995 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999999 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0446.JPG 0.999999 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999994 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0447.JPG 0.999994 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000004 0.000000 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999988 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0448.JPG 0.999988 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000002 0.000000 0.000000 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000002
S1 0.999931 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0449.JPG 0.999931 0.000000 0.000000 0.000000 0.000001 0.000008 0.000002 0.000022 0.000002 0.000004 0.000010 0.000000 0.000001 0.000005 0.000000 0.000000 0.000004 0.000001 0.000003 0.000001 0.000003
S1 0.999340 S1 0.800000 0.999950 0.999950 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0450.JPG 0.999340 0.000001 0.000002 0.000003 0.000009 0.000088 0.000051 0.000121 0.000033 0.000083 0.000115 0.000005 0.000005 0.000031 0.000009 0.000008 0.000017 0.000013 0.000031 0.000014 0.000023
S1 0.999530 S1 0.800000 0.999953 0.999953 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0451.JPG 0.999530 0.000000 0.000000 0.000000 0.000001 0.000206 0.000001 0.000001 0.000002 0.000000 0.000069 0.000000 0.000001 0.000002 0.000000 0.000000 0.000100 0.000002 0.000005 0.000011 0.000069
S1 0.999934 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0452.JPG 0.999934 0.000000 0.000000 0.000000 0.000000 0.000036 0.000000 0.000000 0.000000 0.000000 0.000013 0.000000 0.000000 0.000000 0.000000 0.000000 0.000007 0.000000 0.000000 0.000001 0.000006
S1 0.999843 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0453.JPG 0.999843 0.000000 0.000000 0.000000 0.000001 0.000057 0.000004 0.000010 0.000003 0.000003 0.000043 0.000000 0.000001 0.000003 0.000001 0.000001 0.000006 0.000001 0.000003 0.000008 0.000012
S1 0.999944 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0454.JPG 0.999944 0.000000 0.000000 0.000000 0.000001 0.000006 0.000001 0.000007 0.000001 0.000001 0.000007 0.000000 0.000001 0.000003 0.000000 0.000001 0.000013 0.000001 0.000003 0.000003 0.000005
S1 0.999992 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0455.JPG 0.999992 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000005 0.000000 0.000001 0.000001 0.000000 0.000000 0.000001 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000
S1 0.999945 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0456.JPG 0.999945 0.000000 0.000000 0.000000 0.000000 0.000003 0.000002 0.000026 0.000001 0.000011 0.000005 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001 0.000002 0.000001 0.000001
S1 0.999752 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0457.JPG 0.999752 0.000001 0.000000 0.000001 0.000003 0.000027 0.000009 0.000065 0.000010 0.000018 0.000032 0.000002 0.000004 0.000008 0.000004 0.000002 0.000011 0.000012 0.000020 0.000005 0.000013
S1 0.999848 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0458.JPG 0.999848 0.000000 0.000000 0.000000 0.000001 0.000007 0.000005 0.000085 0.000003 0.000016 0.000012 0.000001 0.000001 0.000005 0.000001 0.000001 0.000003 0.000002 0.000005 0.000001 0.000002
S1 0.999740 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0459.JPG 0.999740 0.000000 0.000001 0.000001 0.000002 0.000012 0.000016 0.000106 0.000009 0.000038 0.000036 0.000002 0.000001 0.000007 0.000004 0.000002 0.000003 0.000004 0.000009 0.000003 0.000005
S1 0.999982 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0460.JPG 0.999982 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000009 0.000000 0.000000 0.000000 0.000004
S1 0.999998 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0461.JPG 0.999998 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999978 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0462.JPG 0.999978 0.000000 0.000000 0.000000 0.000000 0.000002 0.000001 0.000008 0.000000 0.000002 0.000006 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001
S1 0.999760 S1 0.800000 0.999952 0.999952 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0463.JPG 0.999760 0.000000 0.000000 0.000000 0.000000 0.000131 0.000000 0.000001 0.000001 0.000000 0.000032 0.000000 0.000000 0.000001 0.000000 0.000000 0.000029 0.000000 0.000002 0.000002 0.000041
S1 0.999950 S1 0.800000 0.999951 0.999951 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0464.JPG 0.999950 0.000000 0.000000 0.000000 0.000000 0.000031 0.000000 0.000001 0.000000 0.000000 0.000010 0.000000 0.000000 0.000000 0.000000 0.000000 0.000004 0.000000 0.000000 0.000000 0.000004
