CorrectClass MaxScore MaxScoreClass TrustedVote VoteScore TrustedScore FileName S1 S10 S11 S12 S13 S14 S15 S16 S17 S18 S19 S2 S20 S21 S3 S4 S5 S6 S7 S8 S9
S1 0.999991 S1 0.800000 0.996145 0.996149 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0400.JPG 0.999991 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000003 0.000000 0.000000
S1 0.999995 S1 0.800000 0.996151 0.996156 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0401.JPG 0.999995 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000002 0.000000 0.000000
S1 0.999969 S1 0.800000 0.996157 0.996161 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0402.JPG 0.999969 0.000000 0.000000 0.000000 0.000001 0.000002 0.000001 0.000000 0.000001 0.000000 0.000003 0.000000 0.000000 0.000000 0.000001 0.000001 0.000002 0.000000 0.000015 0.000001 0.000001
S1 0.999992 S1 0.800000 0.996147 0.996151 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0403.JPG 0.999992 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000004 0.000000 0.000001 0.000000 0.000001
S1 0.999996 S1 0.800000 0.996156 0.996161 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0404.JPG 0.999996 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000
S1 0.999972 S1 0.800000 0.996182 0.996186 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0405.JPG 0.999972 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000000 0.000003 0.000000 0.000000 0.000001 0.000000 0.000001 0.000002 0.000000 0.000011 0.000001 0.000002
S1 0.999993 S1 0.800000 0.996153 0.996157 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0406.JPG 0.999993 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000001 0.000000 0.000000
S1 0.999997 S1 0.800000 0.996154 0.996158 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0407.JPG 0.999997 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000
S1 0.999951 S1 0.800000 0.996090 0.996094 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0408.JPG 0.999951 0.000000 0.000000 0.000000 0.000002 0.000003 0.000000 0.000000 0.000001 0.000001 0.000002 0.000000 0.000001 0.000000 0.000000 0.000001 0.000001 0.000000 0.000034 0.000001 0.000000
S1 0.999988 S1 0.800000 0.996133 0.996138 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0409.JPG 0.999988 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000006 0.000001 0.000000
S1 0.999994 S1 0.800000 0.996147 0.996151 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0410.JPG 0.999994 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000000
S1 0.999983 S1 0.800000 0.996156 0.996160 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0411.JPG 0.999983 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000005 0.000000 0.000001
S1 0.999995 S1 0.800000 0.996152 0.996157 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0412.JPG 0.999995 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000001 0.000000 0.000000
S1 0.999997 S1 0.800000 0.996154 0.996158 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0413.JPG 0.999997 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000
S1 0.999982 S1 0.800000 0.996160 0.996165 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0414.JPG 0.999982 0.000000 0.000000 0.000000 0.000001 0.000002 0.000001 0.000000 0.000002 0.000000 0.000003 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000000 0.000004 0.000001 0.000001
S1 0.999996 S1 0.800000 0.996152 0.996157 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0415.JPG 0.999996 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000
S1 0.999997 S1 0.800000 0.996157 0.996161 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0416.JPG 0.999997 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001
S1 0.999860 S1 0.800000 0.996210 0.996214 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0417.JPG 0.999860 0.000000 0.000001 0.000001 0.000003 0.000001 0.000001 0.000000 0.000006 0.000001 0.000008 0.000000 0.000001 0.000002 0.000001 0.000004 0.000008 0.000000 0.000099 0.000001 0.000001
S1 0.999967 S1 0.800000 0.996163 0.996168 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0418.JPG 0.999967 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000002 0.000000 0.000001 0.000000 0.000000 0.000002 0.000017 0.000000 0.000005 0.000001 0.000001
S1 0.999988 S1 0.800000 0.996137 0.996142 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0419.JPG 0.999988 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000004 0.000000 0.000003 0.000000 0.000000
S1 0.999943 S1 0.800000 0.996200 0.996204 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0420.JPG 0.999943 0.000000 0.000000 0.000001 0.000002 0.000002 0.000001 0.000000 0.000001 0.000001 0.000004 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000036 0.000002 0.000001
S1 0.999986 S1 0.800000 0.996140 0.996145 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0421.JPG 0.999986 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000001 0.000001 0.000000 0.000005 0.000001 0.000000
S1 0.999986 S1 0.800000 0.996162 0.996166 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0422.JPG 0.999986 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000007 0.000001 0.000000
S1 0.999983 S1 0.800000 0.996158 0.996163 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0423.JPG 0.999983 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000005 0.000001 0.000001
S1 0.999993 S1 0.800000 0.996147 0.996152 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0424.JPG 0.999993 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000001 0.000000 0.000001
S1 0.999997 S1 0.800000 0.996157 0.996162 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0425.JPG 0.999997 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001
S1 0.999949 S1 0.800000 0.996146 0.996150 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0426.JPG 0.999949 0.000000 0.000001 0.000002 0.000003 0.000002 0.000002 0.000000 0.000003 0.000001 0.000006 0.000000 0.000001 0.000001 0.000002 0.000002 0.000003 0.000000 0.000017 0.000002 0.000004
S1 0.999994 S1 0.800000 0.996158 0.996162 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0427.JPG 0.999994 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000001 0.000000 0.000000
S1 0.999997 S1 0.800000 0.996153 0.996158 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0428.JPG 0.999997 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000
S1 0.999984 S1 0.800000 0.996151 0.996155 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0429.JPG 0.999984 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000000 0.000001 0.000000 0.000001 0.000002 0.000000 0.000005 0.000000 0.000001
S1 0.999992 S1 0.800000 0.996155 0.996159 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0430.JPG 0.999992 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000002 0.000000 0.000002 0.000000 0.000000
S1 0.999995 S1 0.800000 0.996156 0.996160 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0431.JPG 0.999995 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000
S1 0.999974 S1 0.800000 0.996119 0.996124 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0432.JPG 0.999974 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000002 0.000000 0.000000 0.000001 0.000000 0.000001 0.000002 0.000000 0.000011 0.000001 0.000001
S1 0.999990 S1 0.800000 0.996155 0.996160 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0433.JPG 0.999990 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000002 0.000000 0.000001
S1 0.999994 S1 0.800000 0.996153 0.996157 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0434.JPG 0.999994 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000002 0.000000 0.000000
S1 0.999967 S1 0.800000 0.996165 0.996170 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0435.JPG 0.999967 0.000000 0.000000 0.000001 0.000002 0.000002 0.000001 0.000000 0.000001 0.000001 0.000004 0.000000 0.000001 0.000001 0.000001 0.000001 0.000003 0.000000 0.000013 0.000001 0.000001
S1 0.999992 S1 0.800000 0.996157 0.996162 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0436.JPG 0.999992 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001
S1 0.999994 S1 0.800000 0.996159 0.996164 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0437.JPG 0.999994 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001
S1 0.999969 S1 0.800000 0.996178 0.996182 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0438.JPG 0.999969 0.000000 0.000000 0.000001 0.000001 0.000002 0.000002 0.000000 0.000003 0.000001 0.000005 0.000000 0.000000 0.000000 0.000002 0.000001 0.000001 0.000000 0.000007 0.000001 0.000003
S1 0.999981 S1 0.800000 0.996162 0.996166 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0439.JPG 0.999981 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000013 0.000000 0.000001 0.000000 0.000000
S1 0.999992 S1 0.800000 0.996146 0.996150 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0440.JPG 0.999992 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000004 0.000000 0.000001 0.000000 0.000000
S1 0.999965 S1 0.800000 0.996154 0.996158 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0441.JPG 0.999965 0.000000 0.000000 0.000001 0.000002 0.000001 0.000001 0.000000 0.000002 0.000000 0.000002 0.000000 0.000001 0.000001 0.000001 0.000002 0.000008 0.000000 0.000010 0.000001 0.000001
S1 0.999993 S1 0.800000 0.996148 0.996153 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0442.JPG 0.999993 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000002 0.000000 0.000000
S1 0.999994 S1 0.800000 0.996155 0.996159 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0443.JPG 0.999994 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000002 0.000000 0.000000
S1 0.999980 S1 0.800000 0.996142 0.996147 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0444.JPG 0.999980 0.000000 0.000000 0.000001 0.000002 0.000001 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000000 0.000008 0.000001 0.000001
S1 0.999990 S1 0.800000 0.996147 0.996151 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0445.JPG 0.999990 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000004 0.000000 0.000002 0.000000 0.000001
S1 0.999995 S1 0.800000 0.996152 0.996157 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0446.JPG 0.999995 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001
S1 0.999985 S1 0.800000 0.996162 0.996166 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0447.JPG 0.999985 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000004 0.000001 0.000001
S1 0.999991 S1 0.800000 0.996159 0.996163 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0448.JPG 0.999991 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000002 0.000000 0.000002 0.000001 0.000001
S1 0.999995 S1 0.800000 0.996159 0.996163 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0449.JPG 0.999995 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001
S1 0.999957 S1 0.800000 0.996176 0.996180 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0450.JPG 0.999957 0.000000 0.000001 0.000001 0.000002 0.000002 0.000003 0.000000 0.000002 0.000001 0.000004 0.000000 0.000001 0.000001 0.000001 0.000002 0.000004 0.000000 0.000012 0.000002 0.000003
S1 0.999979 S1 0.800000 0.996132 0.996136 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0451.JPG 0.999979 0.000000 0.000000 0.000000 0.000001 0.000002 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000001 0.000002 0.000000 0.000008 0.000001 0.000000
S1 0.999992 S1 0.800000 0.996155 0.996160 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0452.JPG 0.999992 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000002 0.000001 0.000000
S1 0.999963 S1 0.800000 0.996106 0.996111 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0453.JPG 0.999963 0.000000 0.000000 0.000001 0.000002 0.000002 0.000001 0.000000 0.000001 0.000001 0.000003 0.000000 0.000001 0.000001 0.000001 0.000002 0.000001 0.000000 0.000017 0.000002 0.000001
S1 0.999992 S1 0.800000 0.996155 0.996159 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0454.JPG 0.999992 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000002 0.000000 0.000001
S1 0.999997 S1 0.800000 0.996156 0.996160 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0455.JPG 0.999997 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000
S1 0.999983 S1 0.800000 0.996136 0.996140 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0456.JPG 0.999983 0.000000 0.000000 0.000000 0.000001 0.000002 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000005 0.000001 0.000001
S1 0.999990 S1 0.800000 0.996165 0.996170 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0457.JPG 0.999990 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000002 0.000001 0.000002
S1 0.999993 S1 0.800000 0.996158 0.996162 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0458.JPG 0.999993 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000002
S1 0.999959 S1 0.800000 0.996150 0.996154 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0459.JPG 0.999959 0.000000 0.000000 0.000001 0.000002 0.000003 0.000003 0.000000 0.000004 0.000001 0.000005 0.000000 0.000000 0.000001 0.000001 0.000002 0.000002 0.000000 0.000011 0.000001 0.000004
S1 0.999981 S1 0.800000 0.996168 0.996173 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0460.JPG 0.999981 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000011 0.000000 0.000002 0.000001 0.000000
S1 0.999991 S1 0.800000 0.996148 0.996152 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0461.JPG 0.999991 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000004 0.000000 0.000001 0.000000 0.000000
S1 0.999964 S1 0.800000 0.996169 0.996173 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0462.JPG 0.999964 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000000 0.000002 0.000000 0.000002 0.000000 0.000000 0.000001 0.000001 0.000002 0.000009 0.000000 0.000012 0.000001 0.000001
S1 0.999992 S1 0.800000 0.996154 0.996158 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0463.JPG 0.999992 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000001 0.000001 0.000000 0.000002 0.000001 0.000000
S1 0.999996 S1 0.800000 0.996156 0.996161 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0464.JPG 0.999996 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000
